time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(meters),height_above_ground_at_drone_location(meters),ground_elevation_at_drone_location(meters),altitude_above_seaLevel(meters),height_sonar(meters),speed(m/s),distance(meters),mileage(meters),satellites,gpslevel,voltage(v),max_altitude(meters),max_ascent(meters),max_speed(m/s),max_distance(meters), xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(c),altitude(meters),ascent(meters),flycStateRaw,flycState,message
170200,2026-01-27 15:30:04,60.1304535,24.5140167,85.331,87.701,13.7322892,101.4332892,0,0.0161245,81.9484,1140.74,33,99,14.229,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 0.7, -4.3,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,24.9,23.5,101.4332892,85.331,6,P-GPS,
170400,2026-01-27 15:30:04,60.1304534,24.5140167,86.507,88.877,13.7322892,102.6092892,0,0.0260192,81.9485,1140.75,33,99,14.229,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 1.3, -4.8,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,24.9,23.5,102.6092892,86.507,6,P-GPS,
170600,2026-01-27 15:30:05,60.1304534,24.5140167,87.686,90.056,13.7322892,103.7882892,0,0.0205913,81.9485,1140.75,33,99,14.229,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 1.6, -4.5,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,24.9,23.5,103.7882892,87.686,6,P-GPS,
170800,2026-01-27 15:30:05,60.1304534,24.5140167,88.868,91.238,13.7322892,104.9702892,0,0.0254558,81.9485,1140.75,33,99,14.229,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 1.6, -4.3,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,24.9,23.5,104.9702892,88.868,6,P-GPS,
171000,2026-01-27 15:30:05,60.1304534,24.5140168,90.037,92.407,13.7322892,106.1392892,0,0.0392938,81.943,1140.75,33,99,14.219,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 1.9, -4.3,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,23.97,23.5,106.1392892,90.037,6,P-GPS,
171200,2026-01-27 15:30:05,60.1304533,24.5140167,91.204,93.574,13.7322892,107.3062892,0,0.0184391,81.9486,1140.77,33,99,14.219,127.0222892,110.92,16.226,519.028,0,0,0.6,148, 1.9, -4.6,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,23.97,23.5,107.3062892,91.204,6,P-GPS,
171400,2026-01-27 15:30:05,60.1304533,24.5140167,92.38,94.75,13.7322892,108.4822892,0,0.00608276,81.9486,1140.77,33,99,14.219,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 1.7, -4.8,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,23.97,23.5,108.4822892,92.38,6,P-GPS,
171600,2026-01-27 15:30:06,60.1304533,24.5140167,93.539,95.909,13.7322892,109.6412892,0,0.0282312,81.9486,1140.77,33,99,14.219,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 1.9, -4.8,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,23.97,23.5,109.6412892,93.539,6,P-GPS,
171800,2026-01-27 15:30:06,60.1304532,24.5140167,94.649,97.019,13.7322892,110.7512892,0,0.00860232,81.9487,1140.78,33,99,14.219,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 2.1, -4.5,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,23.97,23.5,110.7512892,94.649,6,P-GPS,
172000,2026-01-27 15:30:06,60.1304532,24.5140166,95.767,98.137,13.7322892,111.8692892,0,0.00565685,81.9542,1140.78,33,99,14.266,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 1.6, -4.4,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,23.5,23.6,111.8692892,95.767,6,P-GPS,
172200,2026-01-27 15:30:06,60.1304532,24.5140167,96.923,99.293,13.7322892,113.0252892,0,0.0072111,81.9487,1140.79,33,99,14.266,127.0222892,110.92,16.226,519.028,0,0,0.6,148, 1.5, -4.3,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,23.5,23.6,113.0252892,96.923,6,P-GPS,
172400,2026-01-27 15:30:06,60.1304532,24.5140168,98.072,100.442,13.7322892,114.1742892,0,0.006,81.9432,1140.79,33,99,14.266,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 1.5, -4.1,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,23.5,23.6,114.1742892,98.072,6,P-GPS,
172600,2026-01-27 15:30:07,60.1304532,24.5140168,99.246,101.616,13.7322892,115.3482892,0,0.0167631,81.9432,1140.79,33,99,14.266,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 1.8, -4.4,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,23.5,23.6,115.3482892,99.246,6,P-GPS,
172800,2026-01-27 15:30:07,60.1304531,24.5140168,100.402,102.772,13.7322892,116.5042892,0,0.0257099,81.9433,1140.81,33,99,14.266,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 2.2, -4.8,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,23.5,23.6,116.5042892,100.402,6,P-GPS,
173000,2026-01-27 15:30:07,60.130453,24.5140168,101.56,103.93,13.7322892,117.6622892,0,0.0178885,81.9434,1140.82,33,99,14.274,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 2.4, -5.1,0,0,1024,1024,1689,1024,0,0,100,0,147.95,14.72,0,51,,,,,,,23.65,23.6,117.6622892,101.56,6,P-GPS,
173200,2026-01-27 15:30:07,60.130453,24.5140168,102.72,105.09,13.7322892,118.8222892,0,0.008544,81.9434,1140.82,33,99,14.274,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 2.2, -5.1,0,0,1024,1024,1406,1024,0,0,58,0,147.95,14.72,0,51,,,,,,,23.65,23.6,118.8222892,102.72,6,P-GPS,
173400,2026-01-27 15:30:07,60.1304531,24.5140168,103.878,106.248,13.7322892,119.9802892,0,0.022561,81.9433,1140.83,33,99,14.274,127.0222892,110.92,16.226,519.028,0,0,0.6,147.9, 1.8, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,147.95,14.72,0,51,,,,,,,23.65,23.6,119.9802892,103.878,6,P-GPS,
173600,2026-01-27 15:30:08,60.1304531,24.5140167,104.984,107.354,13.7322892,121.0862892,0,0.0193132,81.9488,1140.83,33,99,14.274,127.0222892,110.92,16.226,519.028,0,0,0.5,148, 1.1, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,147.95,14.72,0,51,,,,,,,23.65,23.6,121.0862892,104.984,6,P-GPS,
173800,2026-01-27 15:30:08,60.1304531,24.5140167,105.931,108.301,13.7322892,122.0332892,0,0.0290689,81.9488,1140.83,33,99,14.274,127.0222892,110.92,16.226,519.028,0,0,0.4,148, 1.1, -4.4,0,0,1024,1024,1024,575,0,0,0,-68,147.95,14.72,0,51,,,,,,,23.65,23.6,122.0332892,105.931,6,P-GPS,
174000,2026-01-27 15:30:08,60.1304529,24.5140167,106.703,109.073,13.7322892,122.8052892,0,0.07245,81.949,1140.86,33,99,14.25,127.0222892,110.92,16.226,519.028,0,0,0.3,147.7, 1.8, -4.5,0,0,1024,1024,1024,359,0,0,0,-100,147.65,14.72,0,51,,,,,,,23.79,23.7,122.8052892,106.703,6,P-GPS,
174200,2026-01-27 15:30:08,60.1304527,24.5140164,107.311,109.681,13.7322892,123.4132892,0,0.11789,81.9658,1140.88,33,99,14.25,127.0222892,110.92,16.226,519.028,0,0,0.2,143, 2.3, -5.4,0,0,1024,1024,1024,359,0,0,0,-100,143.39,14.71,0,51,,,,,,,23.79,23.7,123.4132892,107.311,6,P-GPS,
174400,2026-01-27 15:30:08,60.1304525,24.5140159,107.746,110.116,13.7322892,123.8482892,0,0.162484,81.9937,1140.92,33,99,14.25,127.0222892,110.92,16.226,519.028,0,0,0.1,132.4, 1.5, -7.5,0,0,1024,1024,1024,359,0,0,0,-100,132.44,14.71,0,51,,,,,,,23.79,23.7,123.8482892,107.746,6,P-GPS,
174600,2026-01-27 15:30:09,60.1304524,24.5140156,108.011,110.381,13.7322892,124.1132892,0,0.120739,82.0104,1140.94,33,99,14.25,127.0222892,110.92,16.226,519.028,0,0,0,120.4, 0, -8.3,0,0,1024,1024,1024,359,0,0,0,-100,120.33,14.71,0,51,,,,,,,23.79,23.7,124.1132892,108.011,6,P-GPS,
174800,2026-01-27 15:30:09,60.1304524,24.5140153,108.13,110.51,13.7222892,124.2322892,0,0.0940053,82.0271,1140.96,32,99,14.25,127.0222892,110.92,16.226,519.028,0,0,0,108.4, -1.8, -7.8,0,0,1024,1024,1024,359,0,0,0,-100,107.85,14.72,0,51,,,,,,,23.79,23.7,124.2322892,108.13,6,P-GPS,
175000,2026-01-27 15:30:09,60.1304524,24.5140149,108.187,110.567,13.7222892,124.2892892,0,0.0830241,82.0492,1140.98,32,99,14.796,127.0222892,110.92,16.226,519.028,0,0,0,96.6, -4.2, -7,0,0,1024,1024,1024,486,0,0,0,-82,101.9,14.72,0,51,,,,,,,16.954,23.7,124.2892892,108.187,6,P-GPS,
175200,2026-01-27 15:30:09,60.1304524,24.5140145,108.227,110.607,13.7222892,124.3292892,0,0.0643506,82.0714,1141,33,99,14.796,127.0222892,110.92,16.226,519.028,0,0,0,84.8, -6.1, -6.1,0,0,1024,1024,1024,729,0,0,0,-45,89.42,14.72,0,51,,,,,,,16.954,23.7,124.3292892,108.227,6,P-GPS,
175400,2026-01-27 15:30:09,60.1304525,24.5140146,108.261,110.641,13.7222892,124.3632892,0,0.0689493,82.0657,1141.01,33,99,14.796,127.0222892,110.92,16.226,519.028,0,0,0,76.1, -6.7, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,78.73,14.72,0,51,,,,,,,16.954,23.7,124.3632892,108.261,6,P-GPS,
175600,2026-01-27 15:30:10,60.1304525,24.514015,108.29,110.67,13.7222892,124.3922892,0,0.122642,82.0436,1141.03,33,99,14.796,127.0222892,110.92,16.226,519.028,0,0,0,73.9, -5.7, -3.9,0,0,1024,1024,1024,387,0,0,0,-97,74.89,14.72,0,51,,,,,,,16.954,23.7,124.3922892,108.29,6,P-GPS,
175800,2026-01-27 15:30:10,60.1304525,24.5140158,108.302,110.672,13.7322892,124.4042892,0,0.175824,81.9993,1141.08,33,99,14.796,127.0222892,110.92,16.226,519.028,0,0,0,72.6, -3.4, -4.6,0,0,1024,1024,1024,604,0,0,0,-64,73.65,14.71,0,51,,,,,,,16.954,23.7,124.4042892,108.302,6,P-GPS,
176000,2026-01-27 15:30:10,60.1304523,24.5140165,108.305,110.675,13.7322892,124.4072892,0,0.142352,81.9607,1141.12,33,99,14.414,127.0222892,110.92,16.226,519.028,0,0,0,66.1, -2.3, -6.5,0,0,1024,1024,1024,1024,0,0,0,0,67.52,14.72,0,51,,,,,,,9.75,23.7,124.4072892,108.305,6,P-GPS,
176200,2026-01-27 15:30:10,60.1304524,24.5140167,108.305,110.675,13.7322892,124.4072892,0,0.0798812,81.9495,1141.14,33,99,14.414,127.0222892,110.92,16.226,519.028,0,0,0,62.9, -3.2, -5.7,0,0,1024,1024,1024,1024,0,0,0,0,63.7,14.72,0,51,,,,,,,9.75,23.7,124.4072892,108.305,6,P-GPS,
176400,2026-01-27 15:30:10,60.1304525,24.5140168,108.302,110.672,13.7322892,124.4042892,0,0.0870517,81.9439,1141.15,33,99,14.414,127.0222892,110.92,16.226,519.028,0,0,0,62.4, -3.7, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,62.71,14.72,0,51,,,,,,,9.75,23.7,124.4042892,108.302,6,P-GPS,
176600,2026-01-27 15:30:11,60.1304525,24.514017,108.297,110.667,13.7322892,124.3992892,0,0.0298329,81.9328,1141.16,33,99,14.414,127.0222892,110.92,16.226,519.028,0,0,0,62.3, -3.9, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,62.51,14.72,0,51,,,,,,,9.75,23.7,124.3992892,108.297,6,P-GPS,
176800,2026-01-27 15:30:11,60.1304524,24.5140172,108.288,110.658,13.7322892,124.3902892,0,0.0223607,81.9218,1141.18,33,99,14.414,127.0222892,110.92,16.226,519.028,0,0,0,62.4, -4, -5.3,0,0,1024,1024,1024,503,0,0,0,-79,62.45,14.71,0,51,,,,,,,9.75,23.7,124.3902892,108.288,6,P-GPS,
177000,2026-01-27 15:30:11,60.1304525,24.5140174,108.279,110.649,13.7322892,124.3812892,0,0.0635059,81.9106,1141.19,33,99,14.563,127.0222892,110.92,16.226,519.028,0,0,0,61.2, -3.7, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,60.8,14.71,0,51,,,,,,,12.728,23.8,124.3812892,108.279,6,P-GPS,
177200,2026-01-27 15:30:11,60.1304525,24.5140175,108.27,110.63,13.7422892,124.3722892,0,0.061,81.9051,1141.2,33,99,14.563,127.0222892,110.92,16.226,519.028,0,0,0,59, -3.3, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,59.04,14.72,0,51,,,,,,,12.728,23.8,124.3722892,108.27,6,P-GPS,
177400,2026-01-27 15:30:11,60.1304526,24.5140176,108.264,110.624,13.7422892,124.3662892,0,0.0597746,81.8995,1141.21,33,99,14.563,127.0222892,110.92,16.226,519.028,0,0,0,58.5, -3.3, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,58.64,14.72,0,51,,,,,,,12.728,23.8,124.3662892,108.264,6,P-GPS,
177600,2026-01-27 15:30:12,60.1304526,24.5140177,108.26,110.62,13.7422892,124.3622892,0,0.0559464,81.8939,1141.22,33,99,14.563,127.0222892,110.92,16.226,519.028,0,0,0,58.5, -3.5, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,58.58,14.72,0,51,,,,,,,12.728,23.8,124.3622892,108.26,6,P-GPS,
177800,2026-01-27 15:30:12,60.1304526,24.5140176,108.256,110.616,13.7422892,124.3582892,0,0.0372021,81.8995,1141.22,33,99,14.563,127.0222892,110.92,16.226,519.028,0,0,0,58.5, -3.8, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,58.55,14.72,0,51,,,,,,,12.728,23.8,124.3582892,108.256,6,P-GPS,
178000,2026-01-27 15:30:12,60.1304526,24.5140175,108.252,110.612,13.7422892,124.3542892,0,0.045607,81.905,1141.23,33,99,14.544,127.0222892,110.92,16.226,519.028,0,0,0,58.5, -4.5, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,58.54,14.76,0,51,,,,,,,12.934,23.8,124.3542892,108.252,6,P-GPS,
178200,2026-01-27 15:30:12,60.1304526,24.5140174,108.247,110.617,13.7322892,124.3492892,0,0.0432666,81.9105,1141.23,33,99,14.544,127.0222892,110.92,16.226,519.028,0,0,0,58.5, -4.7, -4,0,0,1024,1024,1024,1024,0,0,0,0,58.54,15.45,0,51,,,,,,,12.934,23.8,124.3492892,108.247,6,P-GPS,
178400,2026-01-27 15:30:12,60.1304525,24.5140174,108.244,110.614,13.7322892,124.3462892,0,0.0330151,81.9106,1141.25,33,99,14.544,127.0222892,110.92,16.226,519.028,0,0,0,58.5, -4.7, -4,0,0,1024,1024,1024,1024,0,0,0,0,58.55,19.25,0,51,,,,,,,12.934,23.8,124.3462892,108.244,6,P-GPS,
178600,2026-01-27 15:30:13,60.1304526,24.5140173,108.242,110.612,13.7322892,124.3442892,0,0.0503289,81.9161,1141.26,33,99,14.544,127.0222892,110.92,16.226,519.028,0,0,0,58.6, -5, -4,0,0,1024,1024,1024,1024,0,0,0,0,58.54,30.44,0,51,,,,,,,12.934,23.8,124.3442892,108.242,6,P-GPS,
178800,2026-01-27 15:30:13,60.1304527,24.5140172,108.236,110.606,13.7322892,124.3382892,0,0.0574543,81.9215,1141.27,33,99,14.544,127.0222892,110.92,16.226,519.028,0,0,0,58.6, -4.9, -3,0,0,1024,1024,1024,1024,0,0,0,0,58.55,42.51,0,51,,,,,,,12.934,23.8,124.3382892,108.236,6,P-GPS,
179000,2026-01-27 15:30:13,60.1304527,24.5140172,108.231,110.601,13.7322892,124.3332892,0,0.039,81.9215,1141.27,33,99,14.46,127.0222892,110.92,16.226,519.028,0,0,0,58.5, -5.2, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,58.54,55.17,0,51,,,,,,,13.208,23.8,124.3332892,108.231,6,P-GPS,
179200,2026-01-27 15:30:13,60.1304527,24.5140173,108.228,110.598,13.7322892,124.3302892,0,0.0380132,81.916,1141.28,33,99,14.46,127.0222892,110.92,16.226,519.028,0,0,0,58.6, -4.8, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,58.54,59.15,0,51,,,,,,,13.208,23.8,124.3302892,108.228,6,P-GPS,
179400,2026-01-27 15:30:13,60.1304527,24.5140173,108.223,110.593,13.7322892,124.3252892,0,0.0413038,81.916,1141.28,33,99,14.46,127.0222892,110.92,16.226,519.028,0,0,0,58.5, -4.1, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,58.55,63.69,0,51,,,,,,,13.208,23.8,124.3252892,108.223,6,P-GPS,
179600,2026-01-27 15:30:14,60.1304528,24.5140173,108.219,110.589,13.7322892,124.3212892,0,0.034176,81.9159,1141.29,33,99,14.46,127.0222892,110.92,16.226,519.028,0,0,0,58.5, -4.3, -3.3,0,0,1024,1032,1024,1024,0,1,0,0,58.55,66.64,0,51,,,,,,,13.208,23.8,124.3212892,108.219,6,P-GPS,
179800,2026-01-27 15:30:14,60.1304529,24.5140173,108.22,110.59,13.7322892,124.3222892,0,0.0268328,81.9158,1141.3,33,99,14.46,127.0222892,110.92,16.226,519.028,0,0,0,58.5, -4.6, -3.2,0,0,1024,1689,1024,1024,0,100,0,0,58.55,66.64,0,51,,,,,,,13.208,23.8,124.3222892,108.22,6,P-GPS,
180000,2026-01-27 15:30:14,60.1304528,24.5140174,108.225,110.595,13.7322892,124.3272892,0,0.178891,81.9103,1141.31,33,99,14.579,127.0222892,110.92,16.226,519.028,0,0,0,58.5, -4.5, 10.5,0,0,1024,1689,1024,1024,0,100,0,0,58.55,66.64,0,51,,,,,,,13.586,23.8,124.3272892,108.225,6,P-GPS,
180200,2026-01-27 15:30:14,60.1304521,24.5140185,108.229,110.589,13.7422892,124.3312892,0,0.773104,81.8502,1141.41,32,99,14.579,127.0222892,110.92,16.226,519.028,-0.1,0,0,58.6, -4.3, 18.8,0,0,1024,1689,1024,1024,0,100,0,0,58.55,66.64,0,51,,,,,,,13.586,23.8,124.3312892,108.229,6,P-GPS,
180400,2026-01-27 15:30:14,60.1304501,24.5140211,108.233,110.573,13.7622892,124.3352892,0,1.53025,81.7088,1141.67,32,99,14.579,127.0222892,110.92,16.226,519.028,-0.1,0.1,0,58.3, -3.9, 19.3,0,0,1024,1689,1024,1024,0,100,0,0,58.54,66.64,0,51,,,,,,,13.586,23.8,124.3352892,108.233,6,P-GPS,
180600,2026-01-27 15:30:15,60.1304467,24.5140253,108.235,110.555,13.7822892,124.3372892,0,2.2964,81.4819,1142.12,32,99,14.579,127.0222892,110.92,16.226,519.028,-0.2,0.1,0,58.4, -3.9, 17.6,0,0,1024,1689,1024,1024,0,100,0,0,58.55,66.64,0,51,,,,,,,13.586,23.8,124.3372892,108.235,6,P-GPS,
180800,2026-01-27 15:30:15,60.1304423,24.5140306,108.236,110.516,13.8222892,124.3382892,0,2.97668,81.1986,1142.69,32,99,14.579,127.0222892,110.92,16.226,519.028,-0.3,0.2,0,58.3, -4.1, 15.7,0,0,1024,1689,1024,1024,0,100,0,0,58.55,66.64,0,51,,,,,,,13.586,23.8,124.3382892,108.236,6,P-GPS,
181000,2026-01-27 15:30:15,60.1304375,24.5140366,108.237,110.477,13.8622892,124.3392892,0,3.46371,80.8808,1143.32,32,99,14.522,127.0222892,110.92,16.226,519.028,-0.3,0.2,0,58.3, -4.1, 14.8,0,0,1024,1689,1024,1024,0,100,0,0,58.55,66.64,0,51,,,,,,,14.532,23.8,124.3392892,108.237,6,P-GPS,
181200,2026-01-27 15:30:15,60.1304316,24.5140438,108.235,110.425,13.9122892,124.3372892,0,3.94766,80.505,1144.09,32,99,14.522,127.0222892,110.92,16.226,519.028,-0.3,0.2,0,58.4, -4.2, 15.3,0,0,1024,1689,1024,1024,0,100,0,0,58.54,66.64,0,51,,,,,,,14.532,23.8,124.3372892,108.235,6,P-GPS,
181400,2026-01-27 15:30:15,60.130425,24.5140519,108.232,110.372,13.9622892,124.3342892,0,4.41996,80.0886,1144.95,32,99,14.522,127.0222892,110.92,16.226,519.028,-0.4,0.2,0,58.4, -4.3, 15.1,0,0,1024,1689,1024,1024,0,100,0,0,58.55,66.64,0,51,,,,,,,14.532,23.8,124.3342892,108.232,6,P-GPS,
181600,2026-01-27 15:30:16,60.1304178,24.5140606,108.229,110.299,14.0322892,124.3312892,0,4.8541,79.6501,1145.88,32,99,14.522,127.0222892,110.92,16.226,519.028,-0.4,0.3,0,58.4, -4.5, 15,0,0,1024,1689,1024,1024,0,100,0,0,58.55,66.64,0,51,,,,,,,14.532,23.8,124.3312892,108.229,6,P-GPS,
181800,2026-01-27 15:30:16,60.1304099,24.5140702,108.224,110.234,14.0922892,124.3262892,0,5.26606,79.1758,1146.91,33,99,14.522,127.0222892,110.92,16.226,519.028,-0.5,0.3,0,58.5, -4.7, 14.5,0,0,1024,1689,1024,1024,0,100,0,0,58.54,66.64,0,51,,,,,,,14.532,23.8,124.3262892,108.224,6,P-GPS,
182000,2026-01-27 15:30:16,60.1304018,24.5140799,108.222,110.152,14.1722892,124.3242892,0,5.59774,78.7083,1147.96,33,99,14.458,127.0222892,110.92,16.226,519.028,-0.5,0.3,0,58.5, -5, 14.4,0,0,1024,1689,1024,1024,0,100,0,0,58.54,66.64,0,51,,,,,,,15.344,23.8,124.3242892,108.222,6,P-GPS,
182200,2026-01-27 15:30:16,60.1303926,24.514091,108.225,110.075,14.2522892,124.3272892,0,5.979,78.1865,1149.15,33,99,14.458,127.0222892,110.92,16.226,519.028,-0.5,0.3,0,58.4, -5.2, 14.5,0,0,1024,1689,1024,1024,0,100,0,0,58.55,66.64,0,51,,,,,,,15.344,23.8,124.3272892,108.225,6,P-GPS,
