time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(meters),height_above_ground_at_drone_location(meters),ground_elevation_at_drone_location(meters),altitude_above_seaLevel(meters),height_sonar(meters),speed(m/s),distance(meters),mileage(meters),satellites,gpslevel,voltage(v),max_altitude(meters),max_ascent(meters),max_speed(m/s),max_distance(meters), xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(c),altitude(meters),ascent(meters),flycStateRaw,flycState,message
63200,2026-01-27 15:33:43,60.1303401,24.5145799,60.003,60.223,15.8822892,76.1052892,0,4.41612,52.4967,87.0361,32,99,14.233,96.2312892,80.129,5.18209,52.4967,0.1,-0.4,0,284.3, -16.6, 5.1,0,0,1024,1024,1024,1024,0,0,0,0,284.42,-14.36,0,43,,,,,,,14.26,23.3,76.1052892,60.003,6,P-GPS,
63400,2026-01-27 15:33:43,60.1303423,24.5145635,60.005,60.235,15.8722892,76.1072892,0,4.78616,53.3156,87.9767,32,99,14.233,96.2312892,80.129,5.18209,53.3156,0.1,-0.5,0,284.4, -13.8, 4.5,0,0,1024,1024,1024,1024,0,0,0,0,284.42,-17.63,0,43,,,,,,,14.26,23.3,76.1072892,60.005,6,P-GPS,
63600,2026-01-27 15:33:44,60.1303446,24.5145463,60.007,60.247,15.8622892,76.1092892,0,5.01581,54.1788,88.9631,32,99,14.233,96.2312892,80.129,5.18209,54.1788,0.1,-0.5,0,284.5, -10.4, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,284.42,-20.91,0,43,,,,,,,14.26,23.3,76.1092892,60.007,6,P-GPS,
63800,2026-01-27 15:33:44,60.1303468,24.5145294,60.011,60.261,15.8522892,76.1132892,0,5.12067,55.0324,89.9305,31,99,14.233,96.2312892,80.129,5.18209,55.0324,0.1,-0.5,0,284.4, -7.9, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,284.38,-22.12,0,43,,,,,,,14.26,23.3,76.1132892,60.011,6,P-GPS,
64000,2026-01-27 15:33:44,60.1303492,24.5145109,60.015,60.275,15.8422892,76.1172892,0,5.18578,55.9714,90.9893,31,99,14.113,96.2312892,80.129,5.18578,55.9714,0.1,-0.5,0,284.4, -5.7, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,284.35,-22.57,0,43,,,,,,,14.756,23.2,76.1172892,60.015,6,P-GPS,
64200,2026-01-27 15:33:44,60.1303516,24.5144927,60.015,60.285,15.8322892,76.1172892,0,5.17595,56.8983,92.032,32,99,14.113,96.2312892,80.129,5.18578,56.8983,0.1,-0.5,0,284.4, -4, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.76,0,43,,,,,,,14.756,23.2,76.1172892,60.015,6,P-GPS,
64400,2026-01-27 15:33:44,60.1303539,24.5144748,60.016,60.286,15.8322892,76.1182892,0,5.10573,57.8152,93.0559,32,99,14.113,96.2312892,80.129,5.18578,57.8152,0.1,-0.5,0,284.3, -3.4, 3.4,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.84,0,43,,,,,,,14.756,23.2,76.1182892,60.016,6,P-GPS,
64600,2026-01-27 15:33:45,60.1303562,24.5144572,60.015,60.295,15.8222892,76.1172892,0,5.03897,58.7193,94.0636,32,99,14.113,96.2312892,80.129,5.18578,58.7193,0.1,-0.5,0,284.3, -3.7, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.87,0,43,,,,,,,14.756,23.2,76.1172892,60.015,6,P-GPS,
64800,2026-01-27 15:33:45,60.1303583,24.5144405,60.012,60.312,15.8022892,76.1142892,0,4.98778,59.582,95.0175,31,99,14.113,96.2312892,80.129,5.18578,59.582,0.1,-0.5,0,284.3, -4.6, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.89,0,43,,,,,,,14.756,23.2,76.1142892,60.012,6,P-GPS,
65000,2026-01-27 15:33:45,60.1303605,24.5144227,60.011,60.391,15.7222892,76.1132892,0,4.98799,60.5053,96.0333,31,99,14.228,96.2312892,80.129,5.18578,60.5053,0.1,-0.5,0,284.2, -5.3, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.89,0,43,,,,,,,13.236,23.3,76.1132892,60.011,6,P-GPS,
65200,2026-01-27 15:33:45,60.1303626,24.5144051,60.009,60.459,15.6522892,76.1112892,0,4.97249,61.4225,97.0356,32,99,14.228,96.2312892,80.129,5.18578,61.4225,0.1,-0.5,0,284.3, -5.3, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,284.33,-22.9,0,43,,,,,,,13.236,23.3,76.1112892,60.009,6,P-GPS,
65400,2026-01-27 15:33:45,60.1303648,24.5143876,60.01,60.53,15.5822892,76.1122892,0,4.97417,62.3351,98.0352,32,99,14.228,96.2312892,80.129,5.18578,62.3351,0.1,-0.5,0,284.4, -5.6, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,284.35,-22.9,0,43,,,,,,,13.236,23.3,76.1122892,60.01,6,P-GPS,
65600,2026-01-27 15:33:46,60.130367,24.5143702,60.008,60.598,15.5122892,76.1102892,0,4.99041,63.2448,99.0295,32,99,14.228,96.2312892,80.129,5.18578,63.2448,0.1,-0.5,0,284.4, -5.5, 4.9,0,0,1024,1024,1024,1024,0,0,0,0,284.35,-22.9,0,43,,,,,,,13.236,23.3,76.1102892,60.008,6,P-GPS,
65800,2026-01-27 15:33:46,60.1303691,24.5143534,60.006,60.666,15.4422892,76.1082892,0,4.98148,64.1259,99.9888,31,99,14.228,96.2312892,80.129,5.18578,64.1259,0.1,-0.5,0,284.4, -5.8, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,284.34,-22.9,0,43,,,,,,,13.236,23.3,76.1082892,60.006,6,P-GPS,
66000,2026-01-27 15:33:46,60.1303713,24.5143355,60.004,60.734,15.3722892,76.1062892,0,4.99485,65.0678,101.01,31,99,14.088,96.2312892,80.129,5.18578,65.0678,0.1,-0.5,0,284.3, -6, 4.7,0,0,1024,1024,1024,1024,0,0,0,0,284.32,-22.9,0,43,,,,,,,12.544,23.2,76.1062892,60.004,6,P-GPS,
66200,2026-01-27 15:33:46,60.1303736,24.5143181,60.002,60.802,15.3022892,76.1042892,0,5.00136,65.9831,102.007,32,99,14.088,96.2312892,80.129,5.18578,65.9831,0.1,-0.5,0,284.3, -5.7, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,284.32,-22.9,0,43,,,,,,,12.544,23.2,76.1042892,60.002,6,P-GPS,
66400,2026-01-27 15:33:46,60.1303759,24.5143005,60.001,60.871,15.2322892,76.1032892,0,5.01903,66.9116,103.015,32,99,14.088,96.2312892,80.129,5.18578,66.9116,0.1,-0.5,0,284.3, -5.4, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,284.32,-22.9,0,43,,,,,,,12.544,23.2,76.1032892,60.001,6,P-GPS,
66600,2026-01-27 15:33:47,60.1303759,24.5143005,60.001,60.871,15.2322892,76.1032892,0,5.01903,66.9116,103.015,32,99,14.088,96.2312892,80.129,5.18578,66.9116,0.1,-0.5,0,284.3, -5.4, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,284.32,-22.9,0,43,,,,,,,12.544,23.2,76.1032892,60.001,6,P-GPS,
66800,2026-01-27 15:33:47,60.1303803,24.5142663,60.002,61.012,15.0922892,76.1042892,0,5.01403,68.7233,104.971,32,99,14.088,96.2312892,80.129,5.18578,68.7233,0.1,-0.5,0,284.3, -5.3, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,284.32,-22.9,0,43,,,,,,,12.544,23.2,76.1042892,60.002,6,P-GPS,
67000,2026-01-27 15:33:47,60.1303826,24.5142483,60.001,61.091,15.0122892,76.1032892,0,5.03246,69.6802,106,32,99,14.238,96.2312892,80.129,5.18578,69.6802,0.1,-0.5,0,284.4, -5.3, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.74,23.3,76.1032892,60.001,6,P-GPS,
67200,2026-01-27 15:33:47,60.1303849,24.5142306,59.998,61.148,14.9522892,76.1002892,0,5.01811,70.6226,107.013,32,99,14.238,96.2312892,80.129,5.18578,70.6226,0.1,-0.5,0,284.3, -4.9, 4,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.74,23.3,76.1002892,59.998,6,P-GPS,
67400,2026-01-27 15:33:47,60.1303871,24.514213,59.996,61.226,14.8722892,76.0982892,0,5.01162,71.5627,108.018,32,99,14.238,96.2312892,80.129,5.18578,71.5627,0.1,-0.5,0,284.3, -4.9, 4,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.74,23.3,76.0982892,59.996,6,P-GPS,
67600,2026-01-27 15:33:48,60.1303894,24.5141955,59.995,61.295,14.8022892,76.0972892,0,5.01162,72.4979,109.021,32,99,14.238,96.2312892,80.129,5.18578,72.4979,0.1,-0.5,0,284.3, -4.8, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.74,23.3,76.0972892,59.995,6,P-GPS,
67800,2026-01-27 15:33:48,60.1303915,24.5141788,59.994,61.364,14.7322892,76.0962892,0,4.98875,73.393,109.975,32,99,14.238,96.2312892,80.129,5.18578,73.393,0.1,-0.5,0,284.3, -5.1, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.74,23.3,76.0962892,59.994,6,P-GPS,
68000,2026-01-27 15:33:48,60.1303938,24.514161,59.993,61.443,14.6522892,76.0952892,0,4.99557,74.348,110.993,32,99,14.163,96.2312892,80.129,5.18578,74.348,0.1,-0.5,0,284.3, -5.1, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.744,23.3,76.0952892,59.993,6,P-GPS,
68200,2026-01-27 15:33:48,60.1303938,24.514161,59.993,61.443,14.6522892,76.0952892,0,4.99557,74.348,110.993,32,99,14.163,96.2312892,80.129,5.18578,74.348,0.1,-0.5,0,284.3, -5.1, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.744,23.3,76.0952892,59.993,6,P-GPS,
68400,2026-01-27 15:33:48,60.1303982,24.5141259,59.997,61.657,14.4422892,76.0992892,0,4.98246,76.2374,112.998,32,99,14.163,96.2312892,80.129,5.18578,76.2374,0.1,-0.5,0,284.3, -5.4, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.744,23.3,76.0992892,59.997,6,P-GPS,
68600,2026-01-27 15:33:49,60.1304004,24.5141085,59.997,61.767,14.3322892,76.0992892,0,4.98199,77.176,113.992,32,99,14.163,96.2312892,80.129,5.18578,77.176,0.1,-0.5,0,284.3, -5.4, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.744,23.3,76.0992892,59.997,6,P-GPS,
68800,2026-01-27 15:33:49,60.1304025,24.5140919,59.997,61.867,14.2322892,76.0992892,0,4.98609,78.0727,114.941,32,99,14.163,96.2312892,80.129,5.18578,78.0727,0.1,-0.5,0,284.3, -5.6, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.744,23.3,76.0992892,59.997,6,P-GPS,
69000,2026-01-27 15:33:49,60.1304048,24.514074,59.999,61.969,14.1322892,76.1012892,0,5.00522,79.0407,115.964,32,99,14.123,96.2312892,80.129,5.18578,79.0407,0.1,-0.5,0,284.3, -5.6, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.686,23.2,76.1012892,59.999,6,P-GPS,
69200,2026-01-27 15:33:49,60.130407,24.5140565,59.997,62.077,14.0222892,76.0992892,0,5.00259,79.9888,116.964,32,99,14.123,96.2312892,80.129,5.18578,79.9888,0.1,-0.5,0,284.3, -5.3, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.89,0,43,,,,,,,12.686,23.2,76.0992892,59.997,6,P-GPS,
69400,2026-01-27 15:33:49,60.1304098,24.5140346,59.994,62.194,13.9022892,76.0962892,0,4.99842,81.1767,118.216,32,99,14.123,96.2312892,80.129,5.18578,81.1767,0.1,-0.5,0,284.3, -5.3, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.686,23.2,76.0962892,59.994,6,P-GPS,
69600,2026-01-27 15:33:50,60.1304114,24.5140214,59.995,62.275,13.8222892,76.0972892,0,4.9989,81.8942,118.969,32,99,14.123,96.2312892,80.129,5.18578,81.8942,0.1,-0.5,0,284.3, -5.3, 4,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.89,0,43,,,,,,,12.686,23.2,76.0972892,59.995,6,P-GPS,
69800,2026-01-27 15:33:50,60.1304135,24.5140047,59.996,62.366,13.7322892,76.0982892,0,4.98556,82.8023,119.923,32,99,14.123,96.2312892,80.129,5.18578,82.8023,0.1,-0.5,0,284.3, -5.7, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.686,23.2,76.0982892,59.996,6,P-GPS,
70000,2026-01-27 15:33:50,60.1304157,24.5139868,59.996,62.466,13.6322892,76.0982892,0,5.00134,83.7772,120.944,32,99,14.208,96.2312892,80.129,5.18578,83.7772,0.1,-0.5,0,284.3, -5.9, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.68,23.3,76.0982892,59.996,6,P-GPS,
70200,2026-01-27 15:33:50,60.1304186,24.5139649,59.995,62.585,13.5122892,76.0972892,0,5.01765,84.9702,122.199,32,99,14.208,96.2312892,80.129,5.18578,84.9702,0.1,-0.5,0,284.3, -5.4, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.68,23.3,76.0972892,59.995,6,P-GPS,
70400,2026-01-27 15:33:50,60.1304203,24.5139515,59.994,62.654,13.4422892,76.0962892,0,5.02089,85.7014,122.965,32,99,14.208,96.2312892,80.129,5.18578,85.7014,0.1,-0.5,0,284.3, -5.1, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.89,0,43,,,,,,,12.68,23.3,76.0962892,59.994,6,P-GPS,
70600,2026-01-27 15:33:51,60.1304231,24.5139301,59.996,62.776,13.3222892,76.0982892,0,5.01265,86.87,124.19,32,99,14.208,96.2312892,80.129,5.18578,86.87,0.1,-0.5,0,284.3, -5, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.68,23.3,76.0982892,59.996,6,P-GPS,
70800,2026-01-27 15:33:51,60.1304253,24.5139129,59.997,62.867,13.2322892,76.0992892,0,5.01552,87.8106,125.173,32,99,14.208,96.2312892,80.129,5.18578,87.8106,0.1,-0.5,0,284.3, -5.1, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.68,23.3,76.0992892,59.997,6,P-GPS,
71000,2026-01-27 15:33:51,60.1304276,24.513895,59.997,62.967,13.1322892,76.0992892,0,5.02712,88.7904,126.197,32,99,14.329,96.2312892,80.129,5.18578,88.7904,0.1,-0.5,0,284.3, -4.8, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.736,23.2,76.0992892,59.997,6,P-GPS,
71200,2026-01-27 15:33:51,60.1304299,24.5138774,59.997,63.037,13.0622892,76.0992892,0,5.01547,89.7546,127.205,32,99,14.329,96.2312892,80.129,5.18578,89.7546,0.1,-0.5,0,284.3, -4.6, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.736,23.2,76.0992892,59.997,6,P-GPS,
71400,2026-01-27 15:33:51,60.1304316,24.5138641,59.999,63.089,13.0122892,76.1012892,0,5.02349,90.484,127.966,32,99,14.329,96.2312892,80.129,5.18578,90.484,0.1,-0.5,0,284.3, -4.2, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.736,23.2,76.1012892,59.999,6,P-GPS,
71600,2026-01-27 15:33:52,60.1304316,24.5138641,59.999,63.089,13.0122892,76.1012892,0,5.02349,90.484,127.966,32,99,14.329,96.2312892,80.129,5.18578,90.484,0.1,-0.5,0,284.3, -4.2, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.736,23.2,76.1012892,59.999,6,P-GPS,
71800,2026-01-27 15:33:52,60.1304364,24.5138257,59.997,63.227,12.8722892,76.0992892,0,4.95306,92.5931,130.158,32,99,14.329,96.2312892,80.129,5.18578,92.5931,0.1,-0.5,0,284.3, -4.8, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.736,23.2,76.0992892,59.997,6,P-GPS,
72000,2026-01-27 15:33:52,60.1304386,24.5138079,59.996,63.286,12.8122892,76.0982892,0,4.97538,93.5721,131.174,32,99,14.247,96.2312892,80.129,5.18578,93.5721,0.1,-0.5,0,284.3, -5.2, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.392,23.3,76.0982892,59.996,6,P-GPS,
72200,2026-01-27 15:33:52,60.1304408,24.5137903,59.993,63.353,12.7422892,76.0952892,0,4.97271,94.5408,132.179,32,99,14.247,96.2312892,80.129,5.18578,94.5408,0.1,-0.5,0,284.4, -5.2, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.392,23.3,76.0952892,59.993,6,P-GPS,
72400,2026-01-27 15:33:52,60.130443,24.513773,59.991,63.411,12.6822892,76.0932892,0,4.97491,95.4937,133.168,32,99,14.247,96.2312892,80.129,5.18578,95.4937,0.1,-0.5,0,284.3, -5.4, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.392,23.3,76.0932892,59.991,6,P-GPS,
72600,2026-01-27 15:33:53,60.1304452,24.5137559,59.988,63.468,12.6222892,76.0902892,0,4.9801,96.4362,134.146,32,99,14.247,96.2312892,80.129,5.18578,96.4362,0.1,-0.5,0,284.3, -5.2, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.89,0,43,,,,,,,12.392,23.3,76.0902892,59.988,6,P-GPS,
72800,2026-01-27 15:33:53,60.1304474,24.5137389,59.986,63.526,12.5622892,76.0882892,0,4.98326,97.3739,135.119,32,99,14.247,96.2312892,80.129,5.18578,97.3739,0.1,-0.5,0,284.3, -5.5, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.392,23.3,76.0882892,59.986,6,P-GPS,
73000,2026-01-27 15:33:53,60.1304497,24.5137211,59.984,63.584,12.5022892,76.0862892,0,5.00844,98.3564,136.137,32,99,14.319,96.2312892,80.129,5.18578,98.3564,0.1,-0.5,0,284.3, -5.6, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.176,23.2,76.0862892,59.984,6,P-GPS,
73200,2026-01-27 15:33:53,60.130452,24.5137035,59.984,63.654,12.4322892,76.0862892,0,5.02055,99.3286,137.145,32,99,14.319,96.2312892,80.129,5.18578,99.3286,0.1,-0.5,0,284.3, -5, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.89,0,43,,,,,,,12.176,23.2,76.0862892,59.984,6,P-GPS,
73400,2026-01-27 15:33:53,60.130452,24.5137035,59.984,63.654,12.4322892,76.0862892,0,5.02055,99.3286,137.145,32,99,14.319,96.2312892,80.129,5.18578,99.3286,0.1,-0.5,0,284.3, -5, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.89,0,43,,,,,,,12.176,23.2,76.0862892,59.984,6,P-GPS,
73600,2026-01-27 15:33:54,60.1304565,24.5136688,59.986,63.776,12.3122892,76.0882892,0,5.00128,101.247,139.131,32,99,14.319,96.2312892,80.129,5.18578,101.247,0.1,-0.5,0,284.3, -5, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.176,23.2,76.0882892,59.986,6,P-GPS,
73800,2026-01-27 15:33:54,60.1304565,24.5136688,59.986,63.776,12.3122892,76.0882892,0,5.00128,101.247,139.131,31,99,14.319,96.2312892,80.129,5.18578,101.247,0.1,-0.5,0,284.3, -5, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.176,23.2,76.0882892,59.986,6,P-GPS,
74000,2026-01-27 15:33:54,60.1304587,24.5136518,59.986,63.836,12.2522892,76.0882892,0,4.98899,102.188,140.104,31,99,14.147,96.2312892,80.129,5.18578,102.188,0.1,-0.5,0,284.3, -5.4, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.524,23.3,76.0882892,59.986,6,P-GPS,
74200,2026-01-27 15:33:54,60.130461,24.513634,59.986,63.906,12.1822892,76.0882892,0,5.00881,103.174,141.122,32,99,14.147,96.2312892,80.129,5.18578,103.174,0.1,-0.5,0,284.3, -5.4, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.524,23.3,76.0882892,59.986,6,P-GPS,
74400,2026-01-27 15:33:54,60.1304633,24.5136162,59.986,63.966,12.1222892,76.0882892,0,5.02424,104.161,142.141,32,99,14.147,96.2312892,80.129,5.18578,104.161,0.1,-0.5,0,284.3, -4.9, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.524,23.3,76.0882892,59.986,6,P-GPS,
74600,2026-01-27 15:33:55,60.1304655,24.5135986,59.987,63.987,12.1022892,76.0892892,0,5.02317,105.137,143.146,32,99,14.147,96.2312892,80.129,5.18578,105.137,0.1,-0.5,0,284.3, -4.6, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.524,23.3,76.0892892,59.987,6,P-GPS,
74800,2026-01-27 15:33:55,60.1304676,24.5135814,59.987,63.987,12.1022892,76.0892892,0,5.01396,106.091,144.126,32,99,14.147,96.2312892,80.129,5.18578,106.091,0.1,-0.5,0,284.3, -4.4, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.524,23.3,76.0892892,59.987,6,P-GPS,
75000,2026-01-27 15:33:55,60.1304697,24.5135642,59.988,63.988,12.1022892,76.0902892,0,5.00839,107.046,145.107,32,99,14.129,96.2312892,80.129,5.18578,107.046,0.1,-0.5,0,284.4, -4.5, 3.2,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.588,23.2,76.0902892,59.988,6,P-GPS,
75200,2026-01-27 15:33:55,60.1304719,24.5135464,59.988,63.988,12.1022892,76.0902892,0,5.00837,108.034,146.123,32,99,14.129,96.2312892,80.129,5.18578,108.034,0.1,-0.5,0,284.3, -4.6, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.588,23.2,76.0902892,59.988,6,P-GPS,
75400,2026-01-27 15:33:55,60.1304742,24.5135289,59.988,63.988,12.1022892,76.0902892,0,4.98463,109.007,147.125,32,99,14.129,96.2312892,80.129,5.18578,109.007,0.1,-0.5,0,284.3, -4.6, 3.1,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.588,23.2,76.0902892,59.988,6,P-GPS,
75600,2026-01-27 15:33:56,60.1304764,24.5135115,59.99,63.99,12.1022892,76.0922892,0,4.97042,109.974,148.12,32,99,14.129,96.2312892,80.129,5.18578,109.974,0.1,-0.5,0,284.5, -4.9, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.89,0,43,,,,,,,12.588,23.2,76.0922892,59.99,6,P-GPS,
75800,2026-01-27 15:33:56,60.1304785,24.5134944,59.99,63.99,12.1022892,76.0922892,0,4.97565,110.926,149.095,32,99,14.129,96.2312892,80.129,5.18578,110.926,0.1,-0.5,0,284.2, -5.1, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,284.3,-22.9,0,43,,,,,,,12.588,23.2,76.0922892,59.99,6,P-GPS,
76000,2026-01-27 15:33:56,60.1304807,24.5134774,59.991,63.991,12.1022892,76.0932892,0,4.98028,111.872,150.068,32,99,14.296,96.2312892,80.129,5.18578,111.872,0.1,-0.5,0,284.3, -5.3, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.688,23.2,76.0932892,59.991,6,P-GPS,
76200,2026-01-27 15:33:56,60.1304831,24.5134596,59.992,63.992,12.1022892,76.0942892,0,5.00659,112.863,151.089,32,99,14.296,96.2312892,80.129,5.18578,112.863,0.1,-0.5,0,284.3, -5.2, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.688,23.2,76.0942892,59.992,6,P-GPS,
76400,2026-01-27 15:33:56,60.1304854,24.513442,59.991,63.991,12.1022892,76.0932892,0,5.01796,113.844,152.097,32,99,14.296,96.2312892,80.129,5.18578,113.844,0.1,-0.5,0,284.3, -4.8, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.688,23.2,76.0932892,59.991,6,P-GPS,
76600,2026-01-27 15:33:57,60.1304876,24.5134244,59.992,63.992,12.1022892,76.0942892,0,5.01741,114.825,153.102,32,99,14.296,96.2312892,80.129,5.18578,114.825,0.1,-0.5,0,284.3, -4.3, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.688,23.2,76.0942892,59.992,6,P-GPS,
76800,2026-01-27 15:33:57,60.1304898,24.5134071,59.993,63.993,12.1022892,76.0952892,0,4.99939,115.789,154.091,32,99,14.296,96.2312892,80.129,5.18578,115.789,0.1,-0.5,0,284.3, -4.3, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.89,0,43,,,,,,,12.688,23.2,76.0952892,59.993,6,P-GPS,
77000,2026-01-27 15:33:57,60.1304919,24.5133901,59.997,63.997,12.1022892,76.0992892,0,4.97224,116.737,155.061,32,99,14.101,96.2312892,80.129,5.18578,116.737,0.1,-0.5,0,284.3, -5, 2.9,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.736,23.2,76.0992892,59.997,6,P-GPS,
77200,2026-01-27 15:33:57,60.1304941,24.5133724,59.998,63.998,12.1022892,76.1002892,0,4.98096,117.725,156.071,32,99,14.101,96.2312892,80.129,5.18578,117.725,0.1,-0.5,0,284.3, -5.4, 3.2,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.736,23.2,76.1002892,59.998,6,P-GPS,
77400,2026-01-27 15:33:57,60.1304963,24.5133549,59.994,63.994,12.1022892,76.0962892,0,4.97417,118.702,157.071,32,99,14.101,96.2312892,80.129,5.18578,118.702,0.1,-0.5,0,284.3, -5.6, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.736,23.2,76.0962892,59.994,6,P-GPS,
77600,2026-01-27 15:33:58,60.1304985,24.5133375,59.993,63.993,12.1022892,76.0952892,0,4.97958,119.674,158.065,32,99,14.101,96.2312892,80.129,5.18578,119.674,0.1,-0.5,0,284.3, -5.7, 3.2,0,0,1024,1024,1024,1024,0,0,0,0,284.31,-22.9,0,43,,,,,,,12.736,23.2,76.0952892,59.993,6,P-GPS,
